entry run subrun event num_rank0_electrons electron1_theta_deg electron1_phi_deg electron2_theta_deg electron2_phi_deg
3078 1430 0 5345 2 96.727 84.1865 83.273 -95.8135
3080 1430 0 5347 2 80.0371 -18.0158 99.9629 161.984
3081 1430 0 5349 2 76.2973 78.203 103.703 -101.797
3086 1430 0 5358 2 97.3967 68.2913 82.6033 -111.709
3091 1430 0 5369 2 115.854 -81.6991 64.1463 98.3009
3092 1430 0 5370 2 100.219 145.245 79.7807 -34.7549
3095 1430 0 5379 2 76.9289 23.069 103.071 -156.931
3097 1430 0 5381 2 73.2909 141.64 106.709 -38.3599
3098 1430 0 5382 2 80.2639 131.088 99.7361 -48.9124
3099 1430 0 5384 2 107.818 -92.2724 72.1818 87.7276
3100 1430 0 5385 2 108.582 138.609 71.4179 -41.3906
3101 1430 0 5386 2 107.11 -107.011 72.8901 72.9893
3106 1430 0 5393 2 96.8864 -43.7545 83.1136 136.246
3109 1430 0 5398 2 97.5865 91.435 82.4135 -88.565
3110 1430 0 5399 2 92.2175 -94.6876 87.7825 85.3124
3114 1430 0 5406 2 80.4266 -145.725 99.5734 34.2753
3119 1430 0 5414 2 109.856 2.6111 70.1442 -177.389
3121 1430 0 5416 2 77.7472 -69.3117 102.253 110.688
3125 1430 0 5439 2 99.4694 -96.1858 80.5306 83.8142
3126 1430 0 5440 2 67.5589 94.3647 112.441 -85.6353
3127 1430 0 5441 2 68.0973 100.82 111.903 -79.1803
3128 1430 0 5442 2 63.1316 95.9861 116.868 -84.0139
3130 1430 0 5445 2 100.364 -119.502 79.6355 60.4983
3136 1430 0 5456 2 110.523 -134.377 69.4771 45.6231
3138 1430 0 5460 2 86.9309 -26.2227 93.0691 153.777
3139 1430 0 5461 2 113.411 -92.5142 66.5889 87.4858
3142 1430 0 5464 2 74.4841 -10.2841 105.516 169.716
3144 1430 0 5467 2 67.9208 103.167 112.079 -76.8333
3145 1430 0 5468 2 95.2383 154.116 84.7617 -25.8842
3146 1430 0 5470 2 116.042 156.444 63.9578 -23.5559
3148 1430 0 5472 2 98.5014 167.036 81.4986 -12.9643
3149 1430 0 5473 2 92.1887 -25.5612 87.8113 154.439
3151 1430 0 5475 2 74.7997 -71.8373 105.2 108.163
3152 1430 0 5476 2 62.1954 100.204 117.805 -79.7963
3158 1430 0 5485 2 89.5949 -67.1909 90.4051 112.809
3159 1430 0 5486 2 105.897 -118.627 74.1028 61.3734
3160 1430 0 5487 2 60.0958 121.784 119.904 -58.2159
3169 1430 0 5501 2 109.084 164.704 70.9157 -15.2957
3170 1430 0 5503 2 82.6956 -177.265 97.3044 2.73479
3172 1430 0 5510 2 90.7469 161.407 89.2531 -18.5929
3175 1430 0 5515 2 60.6828 -147.193 119.317 32.807
3179 1430 0 5525 2 104.5 -70.0836 75.5005 109.916
3182 1430 0 5535 2 69.3502 116.63 110.65 -63.3699
3183 1430 0 5536 2 106.015 -21.57 73.9848 158.43
3186 1430 0 5539 2 87.8463 -121.046 92.1537 58.954
3187 1430 0 5543 2 65.2736 -105.021 114.726 74.9794
3191 1430 0 5549 2 72.8723 -171.95 107.128 8.04965
3192 1430 0 5552 2 96.5772 85.3397 83.4228 -94.6603
3194 1430 0 5556 2 96.259 128.343 83.741 -51.6569
3196 1430 0 5561 2 78.676 -127.641 101.324 52.3587
3199 1430 0 5569 2 105.239 149.092 74.7611 -30.9082
3201 1430 0 5572 2 60.2326 65.2366 119.767 -114.763
3204 1430 0 5580 2 115.046 -147.05 64.9536 32.9497
3207 1430 0 5584 2 83.5427 73.0186 96.4573 -106.981
3208 1430 0 5588 2 112.972 53.8073 67.0284 -126.193
3209 1430 0 5589 2 89.2675 96.7179 90.7325 -83.2821
3213 1430 0 5594 2 109.951 165.29 70.0492 -14.7098
3214 1430 0 5598 2 104.122 -99.4047 75.8783 80.5953
3216 1430 0 5602 2 110.394 130.166 69.6062 -49.8345
3217 1430 0 5606 2 85.64 -71.1947 94.36 108.805
3221 1430 0 5610 2 105.001 110.991 74.9987 -69.0094
3222 1430 0 5611 2 113.242 -78.2805 66.7576 101.72
3223 1430 0 5613 2 77.7216 12.7062 102.278 -167.294
3231 1430 0 5626 2 112.759 -76.8155 67.2411 103.184
3232 1430 0 5628 2 104.699 103.657 75.3011 -76.3431
3234 1430 0 5635 2 92.8792 -39.1921 87.1208 140.808
3235 1430 0 5637 2 107.849 89.6738 72.1507 -90.3262
3237 1430 0 5640 2 105.461 176.401 74.539 -3.59893
3238 1430 0 5641 2 118.279 108.324 61.7205 -71.6765
3240 1430 0 5645 2 87.4002 -81.2121 92.5998 98.7879
3241 1430 0 5647 2 75.0086 -101.581 104.991 78.4187
3242 1430 0 5648 2 103.045 76.9912 76.9552 -103.009
3245 1430 0 5653 2 84.9592 117.755 95.0408 -62.2449
3246 1430 0 5655 2 74.9662 175.961 105.034 -4.03851
3247 1430 0 5656 2 84.2684 76.4484 95.7316 -103.552
3250 1430 0 5661 2 112.214 -73.9511 67.7862 106.049
3251 1430 0 5669 2 122.013 -117.817 57.9871 62.1834
3254 1430 0 5673 2 64.7813 -121.926 115.219 58.0742
3257 1430 0 5676 2 105.496 118.193 74.5037 -61.8072
3258 1430 0 5679 2 82.7526 163.08 97.2474 -16.9196
3262 1430 0 5688 2 75.3755 54.1824 104.625 -125.818
3264 1430 0 5691 2 106.601 -78.8541 73.3995 101.146
3267 1430 0 5695 2 103.25 60.128 76.7502 -119.872
3269 1430 0 5697 2 108.859 44.833 71.1412 -135.167
3270 1430 0 5700 2 59.9068 27.7515 120.093 -152.248
3275 1430 0 5709 2 92.7851 101.848 87.2149 -78.1523
3276 1430 0 5710 2 84.1541 1.12123 95.8459 -178.879
3284 1430 0 5722 2 60.5029 58.6902 119.497 -121.31
3288 1430 0 5726 2 98.3823 22.951 81.6177 -157.049
3290 1430 0 5729 2 62.9475 -131.603 117.052 48.3966
3291 1430 0 5730 2 112.804 -135.995 67.1964 44.0054
3292 1430 0 5731 2 104.086 78.2997 75.9145 -101.7
3294 1430 0 5733 2 98.8255 17.3222 81.1745 -162.678
3295 1430 0 5734 2 73.3941 160.758 106.606 -19.2415
3298 1430 0 5741 2 105.395 70.7026 74.6054 -109.297
3302 1430 0 5753 2 94.7045 -159.877 85.2955 20.123
3306 1430 0 5758 2 96.8635 -3.71684 83.1365 176.283
3308 1430 0 5761 2 66.0764 -30.6164 113.924 149.384
3311 1430 0 5766 2 91.0959 173.816 88.9041 -6.18448
3313 1430 0 5768 2 65.4999 -73.046 114.5 106.954
3316 1430 0 5772 2 90.5748 93.158 89.4252 -86.8419
3322 1430 0 5783 2 113.166 -39.8561 66.8343 140.144
3324 1430 0 5785 2 73.4156 161.645 106.584 -18.3546
3328 1430 0 5791 2 84.645 -22.5853 95.355 157.415
3329 1430 0 5792 2 83.1257 90.0972 96.8743 -89.9028
3332 1430 0 5797 2 91.289 50.5774 88.711 -129.423
3334 1430 0 5802 2 110.089 19.465 69.9114 -160.535
3335 1430 0 5803 2 107.977 -78.5081 72.0234 101.492
3336 1430 0 5805 2 62.379 -177.863 117.621 2.13692
3337 1430 0 5806 2 113.946 28.2004 66.0542 -151.8
3339 1430 0 5808 2 102.414 -13.4668 77.5863 166.533
3344 1430 0 5817 2 75.6661 -178.743 104.334 1.25668
3345 1430 0 5822 2 88.635 -39.1107 91.365 140.889
3346 1430 0 5825 2 63.1609 129.777 116.839 -50.2227
3349 1430 0 5829 2 105.523 -20.208 74.4766 159.792
3351 1430 0 5832 2 108.633 -109.727 71.3666 70.2728
3353 1430 0 5834 2 122.398 69.1971 57.6025 -110.803
3354 1430 0 5835 2 72.9036 -42.7045 107.096 137.295
3357 1430 0 5838 2 76.713 -40.6908 103.287 139.309
3358 1430 0 5839 2 82.3226 -26.4785 97.6774 153.521
3359 1430 0 5840 2 105.08 -56.9064 74.9201 123.094
3360 1430 0 5841 2 115.246 105.309 64.7544 -74.6907
3361 1430 0 5843 2 119.264 -173.765 60.7355 6.23537
3362 1430 0 5846 2 82.6752 -82.0541 97.3248 97.9459
3363 1430 0 5849 2 75.6168 150.749 104.383 -29.2505
3364 1430 0 5850 2 104.499 177.033 75.5013 -2.96684
3365 1430 0 5853 2 77.9567 -84.6005 102.043 95.3995
3366 1430 0 5856 2 76.0606 -38.1245 103.939 141.875
3369 1430 0 5861 2 64.0314 -136.48 115.969 43.5196
3371 1430 0 5863 2 110.404 -41.1244 69.596 138.876
3373 1430 0 5866 2 72.9106 68.6566 107.089 -111.343
3374 1430 0 5867 2 87.8517 12.4708 92.1483 -167.529
3375 1430 0 5868 2 81.6656 -110.882 98.3344 69.1178
3377 1430 0 5870 2 81.4457 148.182 98.5543 -31.818
3382 1430 0 5879 2 74.8977 -176.94 105.102 3.0604
3384 1430 0 5882 2 94.56 -21.1233 85.44 158.877
3386 1430 0 5885 2 61.8276 -39.439 118.172 140.561
3388 1430 0 5888 2 73.91 -139.751 106.09 40.2488
3392 1430 0 5896 2 115.066 71.1061 64.9343 -108.894
3393 1430 0 5897 2 76.0803 -12.3666 103.92 167.633
3394 1430 0 5898 2 68.0134 9.91162 111.987 -170.088
3395 1430 0 5899 2 66.4715 -68.705 113.529 111.295
3397 1430 0 5901 2 69.8041 -156.132 110.196 23.8684
3399 1430 0 5905 2 85.7454 -130.031 94.2546 49.9691
3400 1430 0 5906 2 65.9129 -96.014 114.087 83.986
3401 1430 0 5907 2 70.7014 143.785 109.299 -36.2148
3404 1430 0 5910 2 102.307 -44.9028 77.6931 135.097
3405 1430 0 5911 2 66.6097 -40.3013 113.39 139.699
3407 1430 0 5914 2 66.6164 130.304 113.384 -49.6959
3409 1430 0 5916 2 90.6651 -153.341 89.3349 26.6587
3410 1430 0 5917 2 66.9442 54.0297 113.056 -125.97
3411 1430 0 5918 2 83.8205 167.834 96.1795 -12.1662
3419 1430 0 5932 2 107.177 10.6923 72.8232 -169.308
3420 1430 0 5933 2 119.662 34.2144 60.3379 -145.786
3421 1430 0 5935 2 87.1913 -160.438 92.8087 19.5619
3422 1430 0 5937 2 101.551 -96.4783 78.4489 83.5217
3423 1430 0 5940 2 83.7482 118.167 96.2518 -61.8332
3425 1430 0 5943 2 78.006 -137.791 101.994 42.2092
3426 1430 0 5944 2 66.9454 -62.81 113.055 117.19
3430 1430 0 5951 2 93.2766 74.4853 86.7234 -105.515
3431 1430 0 5952 2 74.0583 -175.89 105.942 4.11026
3432 1430 0 5954 2 83.9214 136.699 96.0786 -43.301
3434 1430 0 5958 2 78.383 -149.854 101.617 30.1459
3435 1430 0 5959 2 104.921 -29.7195 75.0791 150.281
3436 1430 0 5960 2 68.0184 178.063 111.982 -1.93747
3438 1430 0 5962 2 121.311 -167.864 58.6887 12.1357
3447 1430 0 5980 2 95.6376 -65.1977 84.3624 114.802
3449 1430 0 5982 2 79.5382 49.9669 100.462 -130.033
3451 1430 0 5985 2 117.713 83.6967 62.2869 -96.3033
3454 1430 0 5992 2 110.486 45.278 69.5135 -134.722
3459 1430 0 6003 2 63.3932 51.7632 116.607 -128.237
3460 1430 0 6007 2 112.582 100.196 67.418 -79.8042
3461 1430 0 6010 2 76.3767 61.7555 103.623 -118.245
3466 1430 0 6020 2 107.163 56.9234 72.8366 -123.077
3472 1430 0 6030 2 71.3379 -138.545 108.662 41.455
3474 1430 0 6032 2 83.5476 -168.57 96.4524 11.4295
3476 1430 0 6034 2 94.3014 -105.372 85.6986 74.6282
3478 1430 0 6036 2 62.8501 4.32013 117.15 -175.68
3481 1430 0 6041 2 68.3986 92.5779 111.601 -87.4221
3486 1430 0 6050 2 93.2557 129.591 86.7443 -50.4093
3490 1430 0 6054 2 92.0233 74.8441 87.9767 -105.156
3491 1430 0 6059 2 87.8496 -141.451 92.1504 38.5487
3493 1430 0 6065 2 123.332 -160.871 56.6682 19.1295
3497 1430 0 6070 2 64.3244 -31.7777 115.676 148.222
3498 1430 0 6073 2 102.359 78.3045 77.6414 -101.695
3500 1430 0 6075 2 98.1824 171.707 81.8176 -8.29278
3502 1430 0 6081 2 98.4414 22.1993 81.5586 -157.801
3509 1430 0 6091 2 84.2474 -148.071 95.7526 31.9287
3511 1430 0 6094 2 101.114 -39.3551 78.8864 140.645
3514 1430 0 6103 2 70.7384 -88.9847 109.262 91.0152
3515 1430 0 6104 2 83.6814 -138.128 96.3186 41.8721
3516 1430 0 6106 2 72.2304 66.9969 107.77 -113.003
3519 1430 0 6111 2 67.6951 39.4382 112.305 -140.562
3522 1430 0 6116 2 111.77 -67.6484 68.2297 112.352
3524 1430 0 6120 2 94.7567 -85.7656 85.2433 94.2344
3526 1430 0 6124 2 106.858 -10.3966 73.1419 169.603
3531 1430 0 6133 2 120.615 47.1728 59.3847 -132.827
3532 1430 0 6136 2 97.8203 118.338 82.1797 -61.6622
3533 1430 0 6139 2 111.969 147.821 68.0309 -32.1785
3537 1430 0 6143 2 103.656 64.6497 76.3443 -115.35
3539 1430 0 6145 2 88.6451 -19.3204 91.3549 160.68
3542 1430 0 6149 2 91.9967 141.153 88.0033 -38.8467
3543 1430 0 6150 2 80.9839 -5.15269 99.0161 174.847
3549 1430 0 6163 2 114.025 -63.1149 65.9747 116.885
3552 1430 0 6169 2 113.969 166.709 66.0311 -13.2907
3553 1430 0 6172 2 114.027 114.738 65.9732 -65.2622
3554 1430 0 6174 2 81.4777 -42.967 98.5223 137.033
3555 1430 0 6175 2 55.0346 -95.8574 124.965 84.1426
3556 1430 0 6176 2 85.4236 25.6164 94.5764 -154.384
3558 1430 0 6182 2 67.2497 6.43015 112.75 -173.57
3560 1430 0 6184 2 82.115 78.1407 97.885 -101.859
3564 1430 0 6192 2 87.9845 -150.275 92.0155 29.7245
3566 1430 0 6199 2 56.3546 3.02814 123.645 -176.972
3570 1430 0 6205 2 84.1339 118.788 95.8661 -61.2124
3571 1430 0 6209 2 68.9375 -143.423 111.063 36.5768
3573 1430 0 6211 2 82.2552 -102.1 97.7448 77.9
3574 1430 0 6212 2 63.9992 2.66225 116.001 -177.338
3579 1430 0 6222 2 101.569 -108.12 78.4313 71.8798
3582 1430 0 6229 2 101.761 -51.1977 78.2389 128.802
3584 1430 0 6233 2 79.288 129.962 100.712 -50.0377
3585 1430 0 6234 2 111.875 45.0465 68.1249 -134.953
3587 1430 0 6239 2 114.425 124.228 65.5749 -55.7718
3589 1430 0 6243 2 61.3804 -13.2619 118.62 166.738
3590 1430 0 6245 2 97.2099 91.6265 82.7901 -88.3735
3593 1430 0 6249 2 98.6796 6.31652 81.3204 -173.683
3594 1430 0 6251 2 65.0358 95.3044 114.964 -84.6956
3595 1430 0 6252 2 80.201 71.4461 99.799 -108.554
3596 1430 0 6254 2 87.2411 -160.599 92.7589 19.4009
3598 1430 0 6256 2 103.844 172.975 76.1562 -7.0254
3600 1430 0 6260 2 111.187 113.557 68.813 -66.4434
3601 1430 0 6261 2 123.374 173.547 56.6263 -6.45291
3603 1430 0 6264 2 97.3407 54.1441 82.6593 -125.856
3604 1430 0 6265 2 80.2803 45.3398 99.7197 -134.66
3606 1430 0 6270 2 96.2116 172.396 83.7884 -7.60365
3608 1430 0 6273 2 70.6608 -13.9777 109.339 166.022
3611 1430 0 6279 2 105.924 177.044 74.0757 -2.95604
3613 1430 0 6281 2 81.4372 129.558 98.5628 -50.4416
3615 1430 0 6283 2 66.1066 106.483 113.893 -73.5174
3616 1430 0 6284 2 98.8117 109.985 81.1883 -70.015
3617 1430 0 6285 2 60.9901 -114.914 119.01 65.086
3622 1430 0 6294 2 63.9579 -57.026 116.042 122.974
3623 1430 0 6295 2 112.538 -128.146 67.4622 51.8543
3626 1430 0 6299 2 75.3783 102.666 104.622 -77.3344
3628 1430 0 6303 2 87.5863 39.909 92.4137 -140.091
3634 1430 0 6314 2 88.6243 92.8012 91.3757 -87.1988
3635 1430 0 6315 2 114.305 71.8887 65.6954 -108.111
3637 1430 0 6318 2 72.2344 -150.338 107.766 29.6622
3639 1430 0 6320 2 90.1656 -172.954 89.8344 7.04579
3641 1430 0 6323 2 91.9022 -89.4456 88.0978 90.5544
3645 1430 0 6331 2 101.299 91.3718 78.7011 -88.6282
3647 1430 0 6334 2 114.243 -72.3778 65.7572 107.622
3653 1430 0 6345 2 74.6722 76.6128 105.328 -103.387
3666 1430 0 6365 2 104.848 9.86353 75.1523 -170.136
3669 1430 0 6370 2 66.6807 -125.904 113.319 54.0957
3670 1430 0 6376 2 70.7446 152.313 109.255 -27.6873
3671 1430 0 6378 2 67.9486 -46.838 112.051 133.162
3672 1430 0 6379 2 84.5307 -133.08 95.4693 46.9203
3674 1430 0 6382 2 106.325 -52.5637 73.6748 127.436
3677 1430 0 6387 2 82.5485 90.3929 97.4515 -89.6071
3679 1430 0 6389 2 82.5224 -152.002 97.4776 27.9976
3681 1430 0 6392 2 106.201 -37.729 73.7991 142.271
3685 1430 0 6400 2 85.3304 -125.655 94.6696 54.3449
3687 1430 0 6408 2 96.4232 -3.88583 83.5768 176.114
3688 1430 0 6412 2 63.6398 -174.924 116.36 5.0765
3689 1430 0 6413 2 116.244 -138.577 63.7557 41.4228
3690 1430 0 6417 2 95.3696 30.5517 84.6304 -149.448
3691 1430 0 6419 2 100.629 138.82 79.371 -41.1796
3692 1430 0 6421 2 79.6662 55.4312 100.334 -124.569
3694 1430 0 6423 2 64.6993 36.8219 115.301 -143.178
3695 1430 0 6430 2 80.2718 148.916 99.7282 -31.0836
3696 1430 0 6431 2 110.885 -129.722 69.1147 50.2785
3697 1430 0 6432 2 65.7027 -94.9605 114.297 85.0395
3699 1430 0 6434 2 95.768 43.6149 84.232 -136.385
3701 1430 0 6437 2 66.0896 61.0326 113.91 -118.967
3704 1430 0 6443 2 98.2516 32.0927 81.7484 -147.907
3705 1430 0 6446 2 93.5678 -153.006 86.4322 26.9936
3706 1430 0 6447 2 66.6793 109.909 113.321 -70.091
3710 1430 0 6455 2 85.6962 152.473 94.3038 -27.5266
3711 1430 0 6460 2 75.661 56.7942 104.339 -123.206
3712 1430 0 6461 2 99.6582 115.345 80.3418 -64.6548
3713 1430 0 6462 2 74.0413 166.286 105.959 -13.7144
3714 1430 0 6464 2 93.039 -125.996 86.961 54.0039
3717 1430 0 6468 2 84.0748 39.6538 95.9252 -140.346
3718 1430 0 6470 2 107.382 -136.847 72.6175 43.1534
3722 1430 0 6474 2 98.0967 -37.8049 81.9033 142.195
3725 1430 0 6478 2 70.3883 -122.017 109.612 57.9833
3726 1430 0 6480 2 103.007 -117.991 76.9928 62.0092
3727 1430 0 6481 2 95.1343 149.121 84.8657 -30.8788
3728 1430 0 6486 2 71.2072 -86.7173 108.793 93.2827
3731 1430 0 6490 2 120.53 165.535 59.4698 -14.4647
3732 1430 0 6491 2 121.233 -119.13 58.7666 60.8696
3734 1430 0 6495 2 77.0285 164.075 102.972 -15.9248
3742 1430 0 6506 2 107.722 22.2399 72.2782 -157.76
3745 1430 0 6510 2 92.1112 -178.997 87.8888 1.00297
3746 1430 0 6511 2 75.7553 147.454 104.245 -32.546
3748 1430 0 6513 2 85.4588 -18.9532 94.5412 161.047
3750 1430 0 6515 2 82.2762 -27.3662 97.7238 152.634
3751 1430 0 6518 2 118.515 -57.3052 61.4853 122.695
3756 1430 0 6528 2 86.3249 69.9283 93.6751 -110.072
3758 1430 0 6534 2 76.3154 -112.152 103.685 67.8478
3759 1430 0 6536 2 73.5202 95.0972 106.48 -84.9028
3763 1430 0 6541 2 82.0317 -46.4961 97.9683 133.504
3764 1430 0 6542 2 67.7181 34.935 112.282 -145.065
3765 1430 0 6543 2 103.462 -116.626 76.5383 63.3742
3770 1430 0 6555 2 94.5111 -118.354 85.4889 61.6463
3771 1430 0 6556 2 70.6522 16.3759 109.348 -163.624
3772 1430 0 6560 2 82.7977 -127.418 97.2023 52.5816
3773 1430 0 6561 2 76.671 156.382 103.329 -23.6179
3774 1430 0 6562 2 102.347 57.5097 77.6531 -122.49
3775 1430 0 6563 2 65.0658 -2.56353 114.934 177.436
3776 1430 0 6565 2 103.821 -75.6601 76.1794 104.34
3778 1430 0 6567 2 70.508 117.066 109.492 -62.9336
3783 1430 0 6574 2 64.6067 39.5829 115.393 -140.417
3785 1430 0 6580 2 119.723 -119.467 60.2766 60.5335
3787 1430 0 6583 2 84.074 127.965 95.926 -52.0353
3788 1430 0 6584 2 113.764 102.515 66.2356 -77.4849
3792 1430 0 6588 2 92.8911 -142.854 87.1089 37.146
3793 1430 0 6589 2 95.3394 -63.0688 84.6606 116.931
3795 1430 0 6592 2 78.7006 -109.991 101.299 70.009
3798 1430 0 6599 2 107.415 118.661 72.5847 -61.3394
3799 1430 0 6602 2 59.7577 155.854 120.242 -24.1457
3802 1430 0 6605 2 112.227 152.132 67.7726 -27.8677
3803 1430 0 6606 2 89.9957 91.4159 90.0043 -88.5841
3804 1430 0 6611 2 96.9555 76.9571 83.0445 -103.043
3805 1430 0 6612 2 74.086 60.5705 105.914 -119.43
3809 1430 0 6619 2 104.261 136.442 75.7389 -43.558
3810 1430 0 6621 2 103.642 -137.552 76.3581 42.448
3813 1430 0 6626 2 88.4063 109.188 91.5937 -70.8124
3814 1430 0 6627 2 66.8172 -38.0922 113.183 141.908
3815 1430 0 6629 2 95.1039 -168.731 84.8961 11.2693
3816 1430 0 6630 2 105.915 -112.816 74.0851 67.184
3818 1430 0 6634 2 118.976 20.9771 61.0238 -159.023
3821 1430 0 6640 2 59.8429 -44.3228 120.157 135.677
3823 1430 0 6642 2 92.3906 7.8952 87.6094 -172.105
3826 1430 0 6646 2 78.9903 99.7965 101.01 -80.2035
3832 1430 0 6652 2 102.629 158.453 77.371 -21.5466
3834 1430 0 6655 2 78.8588 -25.5647 101.141 154.435
3835 1430 0 6657 2 80.2594 -158.217 99.7406 21.7826
3836 1430 0 6658 2 98.9985 150.827 81.0015 -29.1731
3838 1430 0 6666 2 100.653 -63.8515 79.3469 116.148
3840 1430 0 6670 2 95.288 -84.7739 84.712 95.2261
3843 1430 0 6678 2 92.41 116.244 87.59 -63.7563
3844 1430 0 6680 2 112.36 -156.666 67.6397 23.3339
3847 1430 0 6683 2 77.6019 83.312 102.398 -96.688
3848 1430 0 6685 2 65.7259 82.5584 114.274 -97.4416
3849 1430 0 6686 2 61.2401 -92.4112 118.76 87.5888
3850 1430 0 6687 2 62.0175 123.619 117.982 -56.3812
3852 1430 0 6689 2 73.4683 146.243 106.532 -33.7573
3854 1430 0 6691 2 68.2214 115.734 111.779 -64.2662
3861 1430 0 6703 2 91.8763 -154.068 88.1237 25.9315
3863 1430 0 6706 2 72.6969 139.038 107.303 -40.9618
3865 1430 0 6709 2 81.9614 -70.6321 98.0386 109.368
3870 1430 0 6716 2 82.0593 -15.4025 97.9407 164.597
3872 1430 0 6720 2 80.8273 -178.153 99.1727 1.84734
3873 1430 0 6722 2 119.067 -40.4367 60.9333 139.563
3874 1430 0 6725 2 97.3825 150.204 82.6175 -29.7956
3876 1430 0 6728 2 109.406 163.148 70.5941 -16.8521
3880 1430 0 6741 2 79.0661 -88.6633 100.934 91.3367
3881 1430 0 6742 2 117.55 122.925 62.4499 -57.075
3887 1430 0 6750 2 86.1103 -116.456 93.8897 63.5438
3888 1430 0 6752 2 104.491 117.85 75.5091 -62.1497
3890 1430 0 6754 2 71.395 -30.1468 108.605 149.853
3891 1430 0 6756 2 80.1516 -178.738 99.8484 1.26247
3892 1430 0 6757 2 77.602 5.89584 102.398 -174.104
3897 1430 0 6768 2 74.3197 128.399 105.68 -51.601
3898 1430 0 6772 2 70.0207 -137.23 109.979 42.7703
3899 1430 0 6773 2 113.252 25.5156 66.7484 -154.484
3904 1430 0 6782 2 65.0119 -18.6259 114.988 161.374
3905 1430 0 6784 2 68.2508 7.83097 111.749 -172.169
3908 1430 0 6792 2 97.9069 -101.691 82.0931 78.3088
3909 1430 0 6793 2 95.8007 156.602 84.1993 -23.3984
3910 1430 0 6794 2 96.4631 8.22409 83.5369 -171.776
3915 1430 0 6799 2 87.3279 -175.935 92.6721 4.06456
3916 1430 0 6800 2 73.5373 -11.5169 106.463 168.483
3918 1430 0 6805 2 69.7346 45.496 110.265 -134.504
3919 1430 0 6806 2 80.3799 -29.5906 99.6201 150.409
3921 1430 0 6810 2 97.8368 -122.168 82.1632 57.8317
3922 1430 0 6815 2 77.8362 12.163 102.164 -167.837
3923 1430 0 6816 2 91.5322 -116.346 88.4678 63.6536
3924 1430 0 6817 2 62.1455 117.627 117.854 -62.3727
3930 1430 0 6828 2 105.971 77.8565 74.0287 -102.143
3931 1430 0 6829 2 81.7071 8.85146 98.2929 -171.149
3932 1430 0 6830 2 112.586 148.648 67.4143 -31.3515
3936 1430 0 6834 2 77.1297 -132.125 102.87 47.8749
3937 1430 0 6835 2 107.368 -175.098 72.6318 4.90213
3939 1430 0 6837 2 106.523 165.46 73.4773 -14.5404
3941 1430 0 6841 2 106.264 -138.573 73.7363 41.4266
3945 1430 0 6850 2 68.5771 158.761 111.423 -21.2393
3947 1430 0 6853 2 62.5846 16.9552 117.415 -163.045
3949 1430 0 6855 2 100.834 -149.834 79.1657 30.1656
3950 1430 0 6856 2 116.547 -62.0288 63.4534 117.971
3951 1430 0 6858 2 86.963 -65.2022 93.037 114.798
3955 1430 0 6863 2 96.7001 169.14 83.2999 -10.8605
3956 1430 0 6864 2 86.4464 -49.7228 93.5536 130.277
3957 1430 0 6868 2 95.105 138.235 84.895 -41.7651
3959 1430 0 6870 2 116.691 -7.41983 63.3086 172.58
3965 1430 0 6879 2 71.2482 -166.024 108.752 13.9758
3969 1430 0 6890 2 104.38 -45.5937 75.6197 134.406
3971 1430 0 6896 2 85.2475 1.66842 94.7525 -178.332
3972 1430 0 6897 2 83.7221 84.3125 96.2779 -95.6875
3988 1430 0 6924 2 114.903 89.5405 65.0973 -90.4595
3989 1430 0 6927 2 90.4019 -179.898 89.5981 0.101872
3993 1430 0 6932 2 110.465 101.024 69.5354 -78.9757
3994 1430 0 6934 2 81.7258 -112.53 98.2742 67.4704
3996 1430 0 6939 2 73.216 177.462 106.784 -2.53783
3999 1430 0 6944 2 113.874 148.911 66.1261 -31.0886
4000 1430 0 6946 2 82.583 -175.789 97.417 4.21086
4001 1430 0 6948 2 69.6352 -163.845 110.365 16.1549
4003 1430 0 6950 2 72.218 112.308 107.782 -67.692
4004 1430 0 6951 2 76.39 -51.1918 103.61 128.808
4005 1430 0 6955 2 115.498 -10.467 64.502 169.533
4012 1430 0 6970 2 92.7725 -116.755 87.2275 63.2451
4013 1430 0 6971 2 79.1479 -34.0931 100.852 145.907
4016 1430 0 6975 2 101.82 -104.715 78.1796 75.2846
4020 1430 0 6981 2 67.557 38.4082 112.443 -141.592
4022 1430 0 6985 2 66.3793 147.965 113.621 -32.0346
4024 1430 0 6987 2 109.275 -15.6341 70.7252 164.366
4025 1430 0 6988 2 106.131 78.1961 73.8695 -101.804
4026 1430 0 6989 2 104.256 83.9795 75.7439 -96.0205
4030 1430 0 6994 2 117.784 -71.5761 62.2156 108.424
4032 1430 0 6997 2 67.4085 -174.991 112.592 5.00913
4033 1430 0 7000 2 68.9295 62.3387 111.071 -117.661
4039 1430 0 7012 2 64.2756 -65.2554 115.724 114.745
4040 1430 0 7013 2 81.6268 -0.764596 98.3732 179.235
4042 1430 0 7021 2 89.8753 -112.6 90.1247 67.4002
4044 1430 0 7023 2 106.503 -137.576 73.4971 42.4238
4046 1430 0 7025 2 117.037 98.5051 62.9629 -81.4949
4048 1430 0 7027 2 77.8523 97.0321 102.148 -82.9679
4051 1430 0 7032 2 90.0977 3.58187 89.9023 -176.418
4055 1430 0 7036 2 65.7164 -91.1644 114.284 88.8356
4057 1430 0 7041 2 116.468 43.5048 63.5318 -136.495
4059 1430 0 7043 2 74.9315 77.6325 105.068 -102.367
4060 1430 0 7045 2 60.1957 37.6748 119.804 -142.325
